h,A,N,c,P,raw_water,raw_fertilizer,raw_temperature,raw_radiation,delayed_water,delayed_fertilizer,delayed_temperature,delayed_radiation,cumulative_water,cumulative_fertilizer,cumulative_temperature,cumulative_radiation,cumulative_divergence_water,cumulative_divergence_fertilizer,cumulative_divergence_temperature,cumulative_divergence_radiation,nuW,nuF,nuT,nuR,ah_hat,aA_hat,aN_hat,ac_hat,aP_hat,kh_hat,kA_hat,kN_hat,kc_hat,kP_hat
0.0011295840468948444,0.000245821804085667,0.007613971133442246,0.37803214939031243,9.008731655766148e-05,0.03375,0.0,18.5,0.0,0.010572461067447286,0.11359111806856685,21.691261923677207,567.1755488036376,0.08989079081918128,1.02425314701809,195.38250828320926,5098.348050276345,0.005559175076528971,0.01509289895483723,0.014464750053291973,0.008388126786387297,0.9834263334844856,0.9559812491280456,0.9577683348803646,0.9752520526813081,0.0096296146274381,0.010111095358810007,0.011,0.010346925597310444,0.0048323532946827116,2.88888438823143,0.6285630523112687,19.329413178730846,1017.3135487933263,0.243512422174231
0.001140509732259253,0.00024831895304122133,0.007698153614884901,0.38196244950242314,9.052354161517164e-05,0.03375,0.0,17.2,0.0,0.010710260061437384,0.11354729852104627,21.671578147107983,565.8130165260081,0.10046325188662857,1.137844265086657,217.07377020688648,5665.523599079983,0.005491783447832548,0.016692636121705247,0.015957716388725823,0.009022610736244573,0.9836479613397692,0.9513966151816649,0.9534803822778858,0.9733930602287273,0.009593723624570262,0.010073409805798775,0.011,0.01038006316312048,0.004816926372629978,2.8781170873710784,0.6267163984120987,19.267705490519912,1019.5610351129995,0.24297566859718445
0.001151499722940155,0.00025083200672894876,0.007783266359829496,0.38594638398902087,9.096047510542837e-05,0.03375,0.0,16.2,0.0,0.010854113825834484,0.11350324145787864,21.64721766474927,564.3458830160846,0.11117351194806595,1.251391563607703,238.74534835399447,6231.336615605991,0.005706153512474757,0.01824024003602215,0.01740103923149764,0.009639464282569192,0.9830582644803781,0.9469818739405449,0.9493532770011464,0.971590608132532,0.009559113305715777,0.010037068971001565,0.011,0.010412245972241508,0.004802037920857549,2.867733991714733,0.6248320468905458,19.208151683430195,1021.4631385586606,0.24241388123414107
0.0011625553337222306,0.0002533612760105275,0.00786931963943616,0.3899844043709112,9.139815610891428e-05,0.03375,0.0,15.3,0.0,0.01100412163411805,0.11345894608382848,21.618299295029,562.7690844161979,0.12202762577390043,1.3648948050655818,260.39256601874376,6795.682498622075,0.006200695904889125,0.019735444277493262,0.018797459651761703,0.010247129671598106,0.9816442833139692,0.9427357576686645,0.9453774529102662,0.9698195368110729,0.009525666729778781,0.010001950066267721,0.011,0.010443640543543386,0.004787602540659224,2.8577000189336346,0.6229030987769311,19.150410162636895,1023.0243972632986,0.24182503857733356
0.0011736777904737608,0.00025590705189432574,0.007956323837579429,0.3940770261483297,9.183661672669458e-05,0.03375,0.0,14.7,0.0,0.01116037304625596,0.11341441160466881,21.58566571010812,561.0775359412046,0.13303174740801849,1.4783537511494103,282.01086531377274,7358.451583038273,0.006973420307085574,0.02117861849967994,0.020150239517610802,0.010852682159319732,0.9794144113814196,0.938655234807164,0.9415420232020958,0.9680589249504392,0.009493270797261913,0.009967934337125008,0.011,0.010474402274896743,0.004773542077893214,2.8479812391785737,0.6209252919134102,19.094168311572854,1024.2555584801237,0.24120819022123127
0.0011848682289449747,0.0002584696052115114,0.008044289452079622,0.39822482756056377,9.227588256617961e-05,0.03375,0.0,14.3,0.0,0.011322947194313997,0.11336963722721322,21.549858700031084,559.2661508379528,0.14419212045427446,1.5917681627540792,303.59653102388086,7919.529118979478,0.008022113460728317,0.022570570581036516,0.021462836938416937,0.01146217955133926,0.9763806180712102,0.9347361180315814,0.9378357141248327,0.9662910078566381,0.009461817704294037,0.00993490858950874,0.011,0.010504675649125004,0.004759785229938518,2.838545311288211,0.6188948200064833,19.039140919754068,1025.1674648911185,0.24056252557565638
0.0011961276954605376,0.00026104918672249105,0.00813322709594865,0.4024284482706677,9.27159732080555e-05,0.03375,0.0,14.6,0.0,0.0114919120856067,0.11332462215934799,21.513232006679836,557.3298604347734,0.15551506764858847,1.7051377999812924,325.14638972391197,8478.79526981743,0.009344455656326621,0.023912410557488266,0.022738732425674896,0.01208090640436892,0.9725571565091327,0.9309734757887592,0.9342473710037457,0.9645004262973026,0.009431205443608618,0.00990276571578905,0.011,0.010534595046401243,0.004746266921487473,2.829361633082586,0.6168082128106512,18.985067685949893,1025.770665586535,0.2398873227111261
0.0012074571484723396,0.0002636460274213176,0.008223147498648274,0.4066885882262033,9.31569026322812e-05,0.03375,0.0,16.6,446.0,0.011667323928055534,0.11327936561006427,21.481826898812173,556.8471613367152,0.16700697973419518,1.8184624221406405,346.6596217305918,9036.125130252203,0.01093809714318964,0.025205454933683983,0.023981078454004823,0.01271354906449055,0.9679602014784925,0.9273619161753479,0.9307669011820532,0.9626736914774043,0.009401340096798803,0.009871407101638743,0.011,0.01056428193191511,0.004732929348368491,2.8204020290396405,0.6146624290365232,18.931717393473964,1026.0751166117136,0.23918197107164813
0.001218857463200102,0.00026626033954974465,0.008314061507374385,0.41100600522172454,9.359867975741042e-05,0.03375,0.0,18.9,902.0,0.011849226482457979,0.11323386678949052,21.457053279038753,557.9366393059456,0.1786743036622507,1.9317417877507048,368.141448629404,9592.972291588918,0.012800707694903081,0.026451158162226075,0.02519201471077632,0.013356739946445643,0.9626076052129816,0.9238957855544581,0.9273871031399692,0.960819560862779,0.009372208854428875,0.009840819297150319,0.011,0.010593721608303398,0.004719776660999835,2.811662656328662,0.6124586613530582,18.87910664399934,1026.0821521644934,0.23844697644603122
0.0012303295265677558,0.00026889233833402135,0.008405980088834695,0.4153814610483962,9.404131413961977e-05,0.03375,0.0,21.6,1113.0,0.012037650446373489,0.11318812490892496,21.440750486305667,559.8164953610707,0.19052353014470869,2.0449756545401954,389.59850190844276,10150.908930894864,0.01493000777278936,0.027651062863995313,0.026372736181376023,0.014000568416813481,0.9565187083447451,0.9205693088812387,0.9241035215692424,0.9589657162308638,0.009343868820126002,0.009811062261132302,0.011,0.010622779011574686,0.0047068662489843285,2.8031606460378007,0.6102017327405581,18.827464995937312,1025.7855747815377,0.2376838040824697
0.0012418743237601006,0.00027154226185927666,0.008498914331039718,0.4198156707585398,9.448482101249562e-05,0.03375,0.0,24.5,1324.0,0.012232612874296974,0.11314213918086824,21.43414391123575,562.5294990397254,0.20256118059108216,2.1581637794491204,411.0392523947484,10710.725426255935,0.017323786830523203,0.028806763257999895,0.02752350642268665,0.014633620055099548,0.9497141881843302,0.9173766893853098,0.9209143560162907,0.9571446785230572,0.00931640109147933,0.009782221146053297,0.011,0.010651274661159057,0.00469427383957434,2.7949203274437986,0.6078976772260989,18.77709535829736,1025.1766312653767,0.236894241135143
0.0012534929720867327,0.00027421037889711577,0.008592875444859711,0.42430928089536013,9.49292231564136e-05,0.03375,0.0,26.1,1311.0,0.012434116638717298,0.11309590881905607,21.43319245133693,565.3245183479088,0.21479379346537913,2.271305918629989,432.4733963059842,11273.25492529566,0.01997991249353967,0.029919878077261635,0.028643742316034972,0.015243257092892658,0.9422159333871103,0.9143121794432459,0.9178201899893917,0.9553923069169237,0.009289905237447178,0.009754400499319537,0.011,0.010678993608075294,0.004682089140140579,2.7869715712341536,0.6055534358696372,18.728356560562318,1024.2446380407691,0.23608031685912703
