Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
18304,2.949171627490307,0.5472305502594255,19.499312596495287,780.9884814048444,0.15750064034994646
18305,2.9491754501290934,0.5472311191767072,19.499351108545138,780.9874942991662,0.15751941821374307
18306,2.9491792824236014,0.5472316895973216,19.49938972672273,780.9865045149666,0.15753819165975114
18307,2.9491831243609963,0.547232261519195,19.499428450873637,780.9855120559782,0.15755696068735883
18308,2.9491869759284572,0.5472328349402561,19.499467280843625,780.98451692593,0.15757572529595568
18309,2.9491908371131763,0.5472334098584357,19.49950621647864,780.9835191285466,0.15759448548493252
18310,2.9491947079023593,0.547233986271667,19.499545257624806,780.9825186675486,0.15761324125368148
18311,2.949198600198241,0.5472345660354957,19.499584535936197,780.9815122671616,0.15763199284675752
18312,2.9492025139701536,0.5472351491449794,19.49962405104255,780.9804999363154,0.1576507402633729
18313,2.949206449187463,0.5472357355951811,19.499663802574062,780.9794816839293,0.15766948350274113
18314,2.9492104058195676,0.5472363253811695,19.499703790161394,780.9784575189128,0.1576882225640771
18315,2.949214383835898,0.5472369184980185,19.499744013435652,780.9774274501654,0.157706957446597
18316,2.949218383205919,0.5472375149408077,19.499784472028402,780.9763914865764,0.1577256881495182
