h,A,N,c,P,delayed_water,delayed_temperature,delayed_radiation,cumulative_water,cumulative_temperature,cumulative_radiation,cumulative_divergence_water,cumulative_divergence_temperature,cumulative_divergence_radiation,nuW,nuT,nuR,ah_hat,aA_hat,aN_hat,ac_hat,aP_hat,kh_hat,kA_hat,kN_hat,kc_hat,kP_hat
0.01182277266638981,0.0028917839990944957,10.30083393189933,1076.8250887916001,0.003609737230405329,0.0008531094205770143,23.910848844776645,581.5252126559867,6.868088988071046,24765.230117641186,667886.5470979403,0.3466852231994944,0.2141651466353655,0.18770958464856563,0.35343500582623977,0.5259782379041539,0.5694246841346383,0.00310552255955672,0.003260798687534556,0.011,0.01827249986382479,0.0054727049251742646,0.931656767867016,0.20714908521816378,10.945409850348529,1056.7408566366469,0.09455422384433447
0.011859077539986657,0.002901096640328821,10.307474428655558,1076.4546481245707,0.003628786179109232,0.0008862282958456321,23.882230636338548,578.131052150906,6.868975216366891,24789.112348277526,668464.6781500912,0.3467154820101525,0.2139906379125021,0.1875758030303491,0.35340292371364795,0.5262536733683513,0.5696532656686693,0.003106480109759992,0.003261804115247992,0.011,0.01826405196445657,0.005475236283526168,0.9319440329279975,0.2071964194240867,10.950472567052337,1056.383158468648,0.09456816909150688
0.01189550384564664,0.0029104417600174792,10.314099864319957,1076.084614030426,0.003647940610187057,0.0009200923113630828,23.84717348483393,574.2011069820278,6.869895308678254,24812.95952176236,669038.8792570733,0.3467461138868028,0.213816390293463,0.18744222237499056,0.35337044902151077,0.5265288406317311,0.5698815953859289,0.003107436519369038,0.00326280834533749,0.011,0.01825562062376057,0.005477765016098395,0.9322309558107114,0.20724364144834712,10.95553003219679,1056.0256753655733,0.0945820694832454
0.011932051998934986,0.002919819473706405,10.320710326609236,1075.714982368126,0.0036672010980684402,0.0009546478257609855,23.807530073140914,569.4393747783091,6.870849956504015,24836.7670518355,669608.3186318516,0.34677711426018826,0.21364240457404848,0.18730883557258676,0.3533375867020616,0.5268037378651688,0.5701096850703876,0.0031083918067754145,0.0032638113971141854,0.011,0.01824720564958579,0.005480291170076772,0.9325175420326244,0.20729075282470247,10.960582340153543,1055.6684053490442,0.09459592560744795
0.011968722417033176,0.0029292298973992922,10.327305903429574,1075.3457490466853,0.0036865682201300994,0.000989837119760682,23.765483967977747,564.4879359017098,6.871839793623776,24860.53253580348,670172.8065677533,0.3468084785359055,0.21346868162815358,0.1871756352924369,0.35330434173367087,0.5270783631137647,0.5703375469035482,0.0031093459908396967,0.0032648132903816815,0.011,0.01823880684623859,0.005482814793919654,0.932803797251909,0.20733775511535502,10.965629587839308,1055.311346319218,0.09460973806132406
0.01200551551875225,0.0029386731475612034,10.333886682898676,1074.9769100219225,0.0037060425567128712,0.0010255984676665712,23.721972509220944,559.6287779927648,6.872865392091443,24884.2545083127,670732.4353457461,0.34684020209964134,0.21329522237402834,0.18704261437668773,0.3532707191152307,0.5273527143499086,0.5705651927913495,0.0031102990897726684,0.0032658140442613022,0.011,0.018230424024331927,0.0054853359343990694,0.9330897269318006,0.20738464985061103,10.970671868798139,1054.9544964291558,0.09462350743258564
0.012042431724532768,0.002948149341118769,10.340452753310144,1074.6084613000949,0.00372562469112816,0.0010618662340257288,23.676999750111033,554.866755689445,6.873927258325469,24907.93150806281,671287.3021014356,0.3468722803226712,0.21312202777376593,0.18690976584576605,0.35323672386026495,0.5276267894739174,0.5707926343542273,0.003111251121118918,0.0032668136771748643,0.011,0.01822205700090457,0.005487854636555898,0.9333753363356754,0.2074314385273339,10.975709273111796,1054.5978540837832,0.0946372342988423
0.012079471456444476,0.0029576585954603006,10.347004203097272,1074.2403989414377,0.003745315209664047,0.0010985709956559805,23.630570592674434,550.2061503744263,6.875025829321125,24931.562078655486,671837.50825181,0.34690470856760947,0.21294909883276486,0.18677708290296016,0.35320236099077573,0.5279005863147158,0.5710198829186134,0.003112202101743128,0.0032678122068302844,0.011,0.018213705599516128,0.005490370943662153,0.9336606305229384,0.20747812260750934,10.980741887324307,1054.2414179376688,0.09465091922702557
0.012116635138185713,0.002967201028435842,10.353541120796384,1073.872719063586,0.0037651147015910686,0.0011356396890841217,23.582690472015024,545.6506401995985,6.876161469010209,24955.144769127503,672383.1588920095,0.3469374821943938,0.21277643659917694,0.18664455893811946,0.3531676355308473,0.5281741026305435,0.5712469495099317,0.0031131520478191433,0.0032688096502101007,0.011,0.01820536965031737,0.00549288489719058,0.933945614345743,0.20752470351692917,10.98576979438116,1053.8851868916122,0.09466456277284428
0.01215392319508257,0.002976776758357153,10.36006359500989,1073.5054178448584,0.003785023759167698,0.001172995783268001,23.533365025186445,541.2032729639383,6.877334464793477,24978.678134152688,672924.3621649735,0.3469705965664895,0.2126040421633529,0.1865121875304443,0.35313255250001957,0.5284473361096701,0.571473844847143,0.003114100974821863,0.0032698060235629564,0.011,0.018197048990095506,0.005495396536791715,0.9342302924465589,0.20757118264399757,10.99079307358343,1053.5291600880466,0.09467816548027279
0.012191336054087828,0.002986385903997639,10.366571714369192,1073.1384915273884,0.0038050429776455294,0.0012105594773019475,23.48279936197531,536.8664420871667,6.878545024270779,25002.160933514664,673461.2286070607,0.34700404705729304,0.21243191665031144,0.18637996245034352,0.3530971169064568,0.528720284382177,0.5717005793388806,0.0031150488975437585,0.0032708013424209465,0.011,0.018188743462103675,0.005497905900336129,0.9345146692631275,0.20761756133982492,10.995811800672259,1053.1733368979135,0.09469172788143293
0.012228874143779997,0.002996028584592299,10.373065567498717,1072.771936419945,0.003825172955274412,0.0012482479226258618,23.4312114536558,532.6418659055197,6.879793272193405,25025.59214496832,673993.8704729662,0.34703782905671626,0.21226006121183233,0.18624787766034256,0.35306133373992876,0.5289929450323767,0.571927163081211,0.003115995830115566,0.0032717956216213443,0.011,0.01818045291585471,0.005500413023967766,0.9347987490346699,0.20766384091852028,11.000826047935533,1052.817716905976,0.09470525049653312
0.01226653789436248,0.003005704919837712,10.379545242981287,1072.4057489004276,0.0038454142933075776,0.0012859754690757168,23.380030101853066,528.5305704977998,6.8810792476624805,25048.972175070172,674522.4010434641,0.34707193797792857,0.21208847697640254,0.18611592731502852,0.35302520796463016,0.5292653156781894,0.572153605857047,0.0031169417861613823,0.0032727888754694517,0.011,0.018172177205740506,0.005502917942513266,0.9350825358484147,0.20771002266462785,11.005835885026531,1052.4622998506245,0.09471873383601405
0.012304327737664546,0.0030154150298924774,10.386010829331752,1072.0399254172103,0.0038657675960080957,0.0013236539339287648,23.331376528110173,525.0798211883841,6.882402901596409,25072.30355159828,675047.4808646524,0.3471063692642338,0.2119171649755496,0.1859841065091088,0.35298874451186274,0.5295373940882786,0.5723799158509482,0.003117886776695149,0.0032737811155299067,0.011,0.018163916209394775,0.005505420683909443,0.9353660330085447,0.20775610772014222,11.010841367818887,1052.1070863259154,0.09473217836542992
0.012342244107116256,0.003025159035370976,10.392462414862221,1071.674462503204,0.003886233470634073,0.001361192892912163,23.286112439895206,522.5992974354618,6.8837640944893215,25095.589664038176,675570.0801620879,0.34714111839605727,0.21174612611466176,0.18585241169332845,0.35295194827260645,0.5298091782288373,0.5726060989314378,0.003118830808910455,0.0032747723493559778,0.011,0.01815566983817204,0.005507921265992147,0.9356492426731364,0.2078020970191796,11.015842531984294,1051.7520781795308,0.09474558448508816
0.012380287437707858,0.003034937057333139,10.39890008748579,1071.3093567968458,0.003906812527410819,0.0013984999919606734,23.244950345175575,521.178478908769,6.885162594481282,25118.83461438335,676091.2586409966,0.3471761808980161,0.21157536114927059,0.18572084078579218,0.3529148240900077,0.5300806663018294,0.5728321584550795,0.0031197738859013993,0.003275762580196469,0.011,0.018147438039455503,0.005510419695748988,0.9359321657704197,0.20784799127229298,11.020839391497976,1051.3972785953372,0.09475895252505442
0.01241845816594486,0.003044749217273092,10.405323934507297,1070.9446050641427,0.0039275053794989405,0.0014354812783294365,23.20764346632468,520.5976631123348,6.886598075759611,25142.042257849676,676611.856304109,0.3472115523460467,0.2114048706947824,0.1855893928609784,0.35287737675181413,0.530351856730126,0.5730580957961301,0.003120716007596488,0.0032767518079763126,0.011,0.0181392207883784,0.005512915971785785,0.9362148022789464,0.20789379101543462,11.02583194357157,1051.0426917670093,0.09477228276015637
0.012456756729813832,0.00305459563711055,10.4117340424639,1070.5802042143343,0.003948312642970586,0.0014720415494933535,23.172920044334237,520.5546642149117,6.888070117309105,25165.21517789401,677132.4109683239,0.3472472283745601,0.2112346552715437,0.18545806772959478,0.3528396109827849,0.530622748086346,0.5732839110652016,0.0031216571719247122,0.003277740030520948,0.011,0.018131018077560308,0.005515410087410597,0.9364971515774136,0.20793949667126185,11.030820174821194,1050.6883224947173,0.09478557542879743
0.01249518356876207,0.0030644764391857537,10.418130497027159,1070.2161513079145,0.003969234936796553,0.0015080847180971762,23.140809805516714,521.0607715167737,6.889578202027201,25188.355987699528,677653.4717398407,0.3472832046835958,0.21106471530456664,0.18532686594803766,0.35280153143710996,0.5308933390936866,0.5735096030904909,0.0031225973747838515,0.003278727243523044,0.011,0.018122829917317333,0.005517902030545719,0.9367792124351555,0.20798510854658867,11.035804061091437,1050.3341761862387,0.09479883073201176
0.012533739123676408,0.003074391746254185,10.424513382904228,1069.852443564502,0.0039902728828323355,0.0015455935131085217,23.111334774142218,522.2205688372446,6.8911237955403095,25211.46732247367,678175.692308678,0.34731947688252546,0.21089505112352436,0.18519578895416283,0.35276314286381183,0.5311636286263239,0.5737351691815664,0.0031235366096133512,0.0032797134400940186,0.011,0.018114656339311294,0.005520391782591329,0.9370609828840053,0.20803062682916995,11.040783565182657,1049.9802591625903,0.09481204883618724
0.012572423836856184,0.0030843416814797945,10.430882783717687,1069.4890783761684,0.004011427105799107,0.0015825310544258545,23.08430864955802,523.9567260149174,6.892706326594736,25234.551631123228,678699.6490346929,0.3473560406506297,0.21072566296991022,0.18506483895565443,0.3527244499367353,0.5314336156983914,0.5739606053186054,0.003124474867717069,0.003280698611102923,0.011,0.01810649739366436,0.005522879319276349,0.9373424603151208,0.20807605158491294,11.045758638552698,1049.6265783782912,0.09482522986841226
0.012611238151989735,0.003094326368429108,10.437238781902991,1069.126053315339,0.004032698233267068,0.0016188076046275636,23.06032048991917,526.0695751723578,6.894325134199363,25257.611951613148,679225.7186098653,0.3473928917436243,0.21055655097752007,0.1849340186542757,0.35268545724764155,0.5317032994954749,0.5741859066247926,0.003125412139182931,0.0032816827461420776,0.011,0.018098353140901937,0.0055253646130929935,0.9376236417548793,0.2081213828060891,11.050729226185986,1049.2731411036298,0.09483837393124236
0.012650182514142004,0.003104345931068183,10.443581458654375,1068.7633661367763,0.004054086895647594,0.0016543342265449446,23.03918952994042,528.2589783796757,6.895979468425908,25280.651141143087,679753.977588245,0.3474300260000591,0.21038771517949867,0.1848033308373656,0.3526461692994445,0.5319726793638061,0.5744110680686066,0.0031263484141362385,0.0032826658348430507,0.011,0.018090223641035973,0.005527847636618454,0.9379045242408716,0.20816662047731002,11.055695273236907,1048.9199544963258,0.09485148112295515
0.012689257369757774,0.003114400493763576,10.449910893936167,1068.4010147717722,0.004075593726198034,0.001689023180771272,23.019912589008303,530.5630203566938,6.897668491606679,25303.671053732094,680284.5406086016,0.3474674393475594,0.21021915554344386,0.18467277842836732,0.3526065904996192,0.5322417547546212,0.5746360843764368,0.0031272836824719793,0.003283647866595578,0.011,0.018082108955889045,0.005530328361804924,0.9381851047415937,0.20821176456047566,11.060656723609847,1048.5670256849658,0.09486455153274793
0.012728463166661484,0.003124490181282433,10.456227166480154,1068.0389973239696,0.004097219361023558,0.001722788324438637,23.00240546351084,531.8300539821727,6.899391279931118,25326.673459195605,680816.3706625839,0.34750512780888154,0.21005087197480113,0.18454236293892187,0.3525667251538131,0.5325105252190043,0.5748609527016283,0.003128217938686087,0.0032846288356203914,0.011,0.018074009107217365,0.005532806772796618,0.9384653816058262,0.20825681525131653,11.065613545593235,1048.214360143729,0.09487758531990338
0.012767800354118671,0.003134615118808414,10.462530354033692,1067.6773120358978,0.004118964439130136,0.001755545508707358,22.98676695813879,533.6832995480723,6.901146825439826,25349.660226153745,681350.053962132,0.34754308750775204,0.2098828643139901,0.18441208665635522,0.35252657745969224,0.5327789904127327,0.5750856688552777,0.0031291511750463747,0.0032856087337986934,0.011,0.01806592413600135,0.005535282847818583,0.9387453525139124,0.20830177261486943,11.070565695637164,1047.8619639782228,0.09489058260093915
0.01280726938281104,0.0031447754319354282,10.468820533251481,1067.315957297489,0.004140829602405965,0.0017872129723724417,22.97049648134201,534.4900561115949,6.902934038412198,25372.630722635087,681884.5440182436,0.34758131467446396,0.20971513242198306,0.18428195045233267,0.3524861515010505,0.5330471499596872,0.5753102310857375,0.0031300833881804575,0.0032865875575894803,0.011,0.018057854045364394,0.005537756576655401,0.9390250164541372,0.208346636935619,11.075513153310801,1047.5098417127497,0.09490354355771609
0.012846870704895617,0.00315497124668298,10.47509777993031,1066.9549316144664,0.004162815495672782,0.0018177117289721397,22.953909093773838,535.0145925581382,6.90475175014117,25395.58463172886,682419.5586108017,0.3476198056512013,0.20954767616944592,0.1841519548151256,0.35244545124221177,0.5333150034691448,0.575534638301077,0.003131014575884234,0.0032875653046784458,0.011,0.018049798828311897,0.005540227952188898,0.9393043727652701,0.20839140854678528,11.080455904377795,1047.157997356967,0.0949164683845209
0.012886604774023834,0.0031652026895012193,10.481362169076249,1066.5942335966374,0.004184922766704062,0.0018469659447858193,22.937732051516438,535.512569634352,6.906598716085956,25418.522363780376,682955.0711804361,0.3476585568970666,0.209380495412011,0.1840221001936037,0.35240448052275203,0.5335825505753224,0.5757588894762062,0.0031319447361237117,0.0032885419729298975,0.011,0.01804175847639405,0.005542696967750711,0.9395834208371135,0.20843608777650816,11.085393935501422,1046.8064347356953,0.09492935727130745
0.012926472045347965,0.0031754698872727516,10.487613774919456,1066.233861952375,0.004207152066232674,0.0018749033051325638,22.92253335088184,536.1553158416734,6.9084736193910885,25441.444897131256,683491.2264962777,0.34769756499278537,0.2092135899711781,0.183892387225636,0.352363243052568,0.5338497909680259,0.575982983258346,0.0031328738663795493,0.0032895175596985267,0.011,0.01803373298537088,0.005545163615382399,0.9398621599138648,0.20848067491234287,11.090327230764798,1046.4551577033353,0.09494221039261198
0.012966472975519136,0.0031857729673122675,10.49385267089481,1065.8738154870791,0.0042295040479513315,0.0019014553664284182,22.908311156825132,536.9321434669398,6.910375074757517,25464.35320828808,684028.1586397446,0.34773682664506533,0.20904695963464764,0.1837628167223885,0.3523217424073169,0.5341167243922538,0.5762069179935391,0.003133801963694505,0.003290492061879231,0.011,0.01802572235478739,0.0055476278859604945,0.9401405891083516,0.20852517020323336,11.09525577192099,1046.1041701231811,0.09495502790806205
0.013006608022685825,0.003196112057366308,10.50007892962516,1065.5140931012947,0.004251979368513281,0.0019265578915289333,22.895253644389154,537.8316637950952,6.912301632649045,25487.24846193247,684565.9903035397,0.34777633869058683,0.20888060415024473,0.18363338965183987,0.35227998202425037,0.5343833506580741,0.5764306917545785,0.0031347290247435234,0.0032914654759806997,0.011,0.018017726587355523,0.005550089769381782,0.940418707423057,0.20856957386273398,11.100179538763564,1045.7534758396416,0.09496780996327987
0.013046877646493186,0.003206487285613233,10.506292622908378,1065.154693788368,0.004274578687533499,0.001950151165974448,22.883153113162336,538.8418256670567,6.91425178381502,25510.131615045633,685104.8321292067,0.34781609809960545,0.20871452323322712,0.183504107121575,0.35223796519846334,0.5346496696290619,0.5766543023702518,0.0031356550458642315,0.003292437798157443,0.011,0.018009745688679826,0.005552549254643603,0.9406965137592693,0.20861388607017156,11.105098509287206,1045.403078664162,0.09498055669015756
0.013087282308082683,0.00321689878066327,10.512493821706117,1064.7956166318943,0.004297302667589974,0.0019721802928678376,22.87237762509401,539.9499573318365,6.916223964107888,25533.00399267073,685644.7820865386,0.3478561019791478,0.20854871655417787,0.183374970360921,0.35219569507957704,0.5349156812418581,0.5768777474557948,0.003136580023150467,0.0032934090243079907,0.011,0.01800177966644186,0.005555006330091669,0.9409740069451401,0.2086581069752104,11.110012660183337,1045.0529823406177,0.09499326820819348
0.013127822470092882,0.003227346671558856,10.518682596137541,1064.4368608025975,0.0043201519742257855,0.001992595464247568,22.862912051153522,541.1428114227358,6.918216559572135,25555.866904721883,686185.9248979613,0.34789634757578464,0.20838318373986775,0.18324598070249273,0.3521531746688734,0.535181385504963,0.57710102444444,0.003137503952507128,0.0032943791501324846,0.011,0.017993828529920892,0.005557460983565327,0.9412511857521384,0.20870223670040972,11.114921967130654,1044.7031905241572,0.09500594462521747
0.013168498596660892,0.0032378310877751535,10.524859015475966,1064.0784255548901,0.00434312727595159,0.002011352206971826,22.85533043091279,542.4066128704483,6.920227911779107,25578.722235152796,686728.3315108317,0.34793683227796707,0.20821792435438294,0.18311713956321804,0.35211040681689443,0.535446782529225,0.577324130619941,0.003138426829768686,0.003295348171257121,0.011,0.01798589228896945,0.005559913202712156,0.9415280489306059,0.20874627534722162,11.11982640542431,1044.353706739385,0.0950185860391889
0.013209311153425347,0.0032483521592209506,10.531023148151757,1063.7203102227538,0.004366229244249235,0.0020284116013010753,22.85003737024433,543.7271095498393,6.922256323380408,25601.57227252304,687272.0586203815,0.34797755361791377,0.2080529378860981,0.18298844842491607,0.3520673942215194,0.5357118725490242,0.5775470631499495,0.0031393486508009727,0.0032963160833410217,0.011,0.017977970953137128,0.005562362975258348,0.9418045952402918,0.20879022300115155,11.124725950516696,1044.004534344737,0.09503119253974578
0.013250260607530708,0.00325891001623991,10.537175061760479,1063.3625142150622,0.004389458553576365,0.002043740470555185,22.84845412261801,545.201409813233,6.924300063850963,25624.420726645658,687817.2600301948,0.3480185092730408,0.2078882237008534,0.18285990896125562,0.35202413942652894,0.5359766559978599,0.5777698188657475,0.0031402694112495876,0.0032972828818120673,0.011,0.017970064533831473,0.005564810288340049,0.9420808233748763,0.20883407971817347,11.129620576680097,1043.6556766149038,0.09504376420397484
0.013291347427628242,0.0032695047896109538,10.543314823057928,1063.0050370124832,0.004412815881368044,0.0020573115404257155,22.851888873789722,546.6941963062998,6.926357375391389,25647.272615519447,688363.954226501,0.34805969706692536,0.20772378099934763,0.1827315228588956,0.3519806448206633,0.5362411335773765,0.5779923945717533,0.003141189107235266,0.0032982485625970294,0.011,0.01796217303834699,0.005567255130351575,0.9423567321705798,0.2088778455615849,11.13451026070315,1043.3071365089088,0.09505630110777079
0.01333257208388621,0.003280136610551023,10.549442497991482,1062.647878160278,0.00443630190804611,0.002069103566742173,22.861128604796132,548.1454889451267,6.928426478958132,25670.133744124243,688912.0997154461,0.34810111496980095,0.20755960879227273,0.18260329173889445,0.35193691263717874,0.5365053062980355,0.5782147871818151,0.0031421077356796577,0.003299213122463641,0.011,0.0179542964670881,0.005569697491812578,0.9426323207038974,0.20892152061924343,11.139394983625156,1042.9589165622212,0.09506880333114344
0.013373935048004526,0.003290805610718991,10.55555815174826,1062.291037259314,0.004459917317032303,0.0020791014307211496,22.876003704794197,550.8694145561253,6.930505580388853,25693.009747829037,689462.9691300022,0.34814276109858044,0.20739570590744077,0.18247521887340862,0.3518929449539038,0.5367691754683861,0.5784369907404333,0.0031430252888884876,0.003300176553332912,0.011,0.017946434859989126,0.00557213735096468,0.9429075866665462,0.20896510471541319,11.14427470192936,1042.6110206847216,0.09508127086924244
0.01341543679315697,0.003301511922200913,10.56166184851985,1061.9345139895245,0.004483662794698907,0.002087296200967108,22.896520948881104,555.5184021183105,6.93259287658982,25715.90626877792,690018.4875321205,0.3481846337164085,0.20723207099100238,0.18234731002332524,0.35184874369379426,0.5370327426938178,0.5786589949631603,0.003143941751907532,0.0033011388395029085,0.011,0.017938588318999686,0.005574574666730316,0.9431825255722596,0.20900859727028415,11.149149333460631,1042.263455033183,0.09509370358902595
0.013457077793896665,0.003312255677485796,10.567753651130626,1061.578308148534,0.004507539030286822,0.0020936851617409037,22.92207731445446,560.7178446923798,6.934686561751561,25738.828346092374,690579.205376813,0.34822673123174647,0.20706870252882711,0.18221957162981328,0.3518043106259831,0.5372960098428069,0.5788807883689696,0.003144857108132166,0.003302099963538774,0.011,0.017930756959884348,0.005577009393620435,0.9434571324396497,0.20905199759854043,11.154018787240869,1041.9162261465099,0.09510610132149888
0.013498858526135431,0.003323037009460392,10.57383362096232,1061.2224196560583,0.00453154671588636,0.0020961924852180326,22.952217913878698,566.3170391893672,6.936782754236779,25761.780564006254,691145.5224160023,0.3482690523536761,0.2069055988627921,0.18209201061315186,0.35175964720197633,0.5375589790212698,0.579102358627527,0.0031457713398866313,0.003303059906880963,0.011,0.017922940907222636,0.00557944148327252,0.9437314019659893,0.2090953049206961,11.15888296654504,1041.5693405907818,0.09511846386152899
0.01354077946713059,0.0033338560514058774,10.57990181790953,1060.8668485517708,0.004555686546423912,0.0020967680084661936,22.986048129832998,572.1452787103933,6.938879522245245,25784.76661213609,691717.6676947128,0.3483115959429039,0.20674275822141297,0.18196463414752104,0.35171475471305624,0.537821652523697,0.5793236929490505,0.0031466844290348444,0.003304018650486587,0.011,0.017915140289161625,0.005581870886073854,0.9440053287104533,0.2091385184142528,11.16374177214771,1041.2228049117514,0.0951307909871871
0.013582841095479735,0.003344712936996602,10.585958300367555,1060.5115949924425,0.0045799592196553275,0.0020954208095578367,23.023203204005554,577.2002589457795,6.940974943054803,25807.789815340093,692294.8679536586,0.34835436100991246,0.2065801787327502,0.1818374483612822,0.35166963429232523,0.5380840328127525,0.5795447803432529,0.0031475963610301844,0.0033049761790816938,0.011,0.01790735520284376,0.005584297561938102,0.9442789083090553,0.20918163742923332,11.168595123876203,1040.8766242973984,0.09514308252631531
0.01362504389117055,0.0033556078003130247,10.592003125432432,1060.156659225195,0.004604365436206992,0.0020921658523688873,23.063086780453634,581.6885975725294,6.943067108907171,25830.852902120547,692876.5565512311,0.3483973467126863,0.20641785844480237,0.18171045861207757,0.3516242869171985,0.5383461224867194,0.57976561114438,0.0031485071239904156,0.0033059324801899366,0.011,0.01789958572240864,0.005586721477850136,0.9445521371971246,0.2092246614391893,11.173442955700272,1040.5308028900279,0.09515533834143819
0.013667388335618874,0.0033665407758516276,10.598036349050982,1059.8020415668911,0.004628905899606973,0.0020870238643286524,23.105255592813887,586.3594530026872,6.9451541327715,25853.95815771336,693462.9160042338,0.3484405523540242,0.20625579534068741,0.18158367045931742,0.35157871341233227,0.5386079242552686,0.5799861753217203,0.0031494167055910304,0.0033068875408705824,0.011,0.017891831925550227,0.005589142599601338,0.9448250116773091,0.2092675898763188,11.178285199202676,1040.1853448181673,0.09516755827892842
0.013709874911664813,0.003377511998524021,10.604058026006882,1059.4477424024112,0.004653581316279682,0.0020800211843198246,23.14923138036154,591.4287963580169,6.94723415395582,25877.107389093722,694054.3448005918,0.34848397737845616,0.20609398735482645,0.18145708994071139,0.3515329144529694,0.5388694409135364,0.5802064619976453,0.0031503250921425226,0.0033078413467496487,0.011,0.017884093901362034,0.005591560889332174,0.9450975276427567,0.20931042208279918,11.183121778664347,1039.840254504178,0.09517974215406563
0.013752504103556046,0.0033885216036527413,10.610068209858484,1059.0937621884666,0.00467839239552903,0.0020711895819768063,23.19569738202602,595.7344043099797,6.949305343537796,25900.30308647575,694650.0792049018,0.348527621368781,0.20593243235101857,0.1813307220741631,0.3514868905686823,0.5391306753777613,0.5804264620546976,0.003151232273378453,0.003308793887047376,0.011,0.017876371709554088,0.005593976318279097,0.945369682013536,0.20935315756571127,11.187952636558194,1039.4955350873076,0.09519188982978209
0.013795276396996816,0.003399569726983989,10.616066953128291,1058.740101429152,0.004703339849578927,0.0020605660498413756,23.2425849953106,599.3820714459722,6.951365909587637,25923.54567147106,695249.4612763477,0.3485714840422461,0.20577112819049687,0.1812045710014046,0.3514406421474933,0.5393916305754175,0.5806461678888022,0.00315213824179316,0.003309745153882818,0.011,0.01786866538619076,0.005596388865017411,0.945641472537948,0.20939579596222907,11.192777730034821,1039.1511886497717,0.09520400120599215
0.013838192279188604,0.0034106565046982274,10.62205430745622,1058.38676065604,0.0047284243936068,0.002048192570031447,23.290478640794493,602.2090418090871,6.9534141021576685,25946.836150111856,695851.6703181568,0.34861556524638937,0.20561007271294116,0.18107863978619027,0.3513941694403481,0.5396523094759491,0.5808655737638606,0.0031530429933419443,0.0033106951430090415,0.011,0.017860974937826683,0.00559879851733155,0.9459128980025833,0.20943833707727066,11.1975970346631,1038.8072159934643,0.0952160762312889
0.013881252238881238,0.003421782073423483,10.628030323788446,1058.0337404046998,0.0047536467457865526,0.002034115857259493,23.339602688416903,604.8159410821205,6.955448218014928,25970.175752800274,696456.4862592389,0.3486598649545677,0.20544926372937614,0.18095293119086664,0.3513474725659184,0.5399127151023407,0.5810846744615744,0.003153946525019201,0.0033116438512701615,0.011,0.017853300362176774,0.005601205265770113,0.9461839575057603,0.20948078075528098,11.202410531540226,1038.4636174457871,0.09522811486347725
0.013924456766391154,0.003432946570240178,10.633995052437587,1057.6810412060827,0.004779007627302828,0.002018387080200353,23.389997007131157,607.3146338454181,6.957466605095129,25993.565749807407,697063.8008930844,0.34870438326119474,0.2052886990211249,0.18082744782151047,0.3513005515157077,0.5401728505329098,0.581303465029355,0.0031548488344053396,0.0033125912761256065,0.011,0.01784564165199244,0.005603609102440715,0.9464546503216018,0.20952312685671864,11.207218204881428,1038.120393014964,0.09524011706242821
0.013967806353613596,0.003444150132684406,10.639948543118633,1057.3286635808593,0.004804507762359886,0.002001061563352221,23.441505050531497,609.692050536674,6.959467666658481,26017.007254857937,697673.492943621,0.34874912037671446,0.20512837634513642,0.18070219211244498,0.3512534061594335,0.5404327188927677,0.5815219408078756,0.003155749919699676,0.00331353741568466,0.011,0.017837998794800584,0.005606010021098779,0.9467249759099028,0.20956537526040755,11.212020042197556,1037.7775423852456,0.09525208279092005
0.014011301494035447,0.0034553928987513674,10.645890844986303,1056.9766080337902,0.0048301478781909435,0.0019821984716582733,23.494360195192627,611.9354366380999,6.96144986513014,26040.50161505313,698285.4283802591,0.34879407662233664,0.2049682934266522,0.18057716631130613,0.35120603625065644,0.5406923233657948,0.5817400974577208,0.003156649779791616,0.003314482268781197,0.011,0.017830371772319255,0.005608408017338422,0.9469949339374848,0.2096075258679517,11.216816034676844,1037.4350648998047,0.09526401201612134
0.014054942682749209,0.003466675006899106,10.6518220066759,1056.624875047908,0.004855928705068475,0.0019618604802586394,23.54841424364205,614.0323860277675,6.963411725610398,26064.050029296774,698899.4607662868,0.348839252424561,0.20480844796426237,0.1804523724646956,0.35115844143262936,0.5409516671865415,0.5819579309850702,0.003157548414290976,0.003315425835005525,0.011,0.01782276056022175,0.005610803088674597,0.9472645242872928,0.2096495786060052,11.221606177349194,1037.0929595573432,0.09527590471041712
0.014098730416467604,0.0034779965960524063,10.657742076345412,1056.2734650787631,0.0048818509763149925,0.0019401134318224138,23.603511490269245,615.970872513509,6.965351839042221,26087.653540787043,699515.4316388003,0.3488846483095181,0.2046488376351568,0.1803278124044543,0.35111062124433595,0.54121075363179,0.5821754377663501,0.003158445823555778,0.003316368114733567,0.011,0.01781516512792302,0.0056131952346185465,0.9475337470667333,0.20969153342843166,11.226390469237092,1036.751225009739,0.09528776085220517
0.014142665193538764,0.003489357805606846,10.663651101718784,1055.9223785487452,0.004907915428314291,0.0019170259839666618,23.659289418549186,617.7392794910575,6.967268865026187,26111.312830205592,700133.1709182913,0.348930264897155,0.20448946010698177,0.18020348773458744,0.35106257512668815,0.5414695860013606,0.5823926145717991,0.003159342008697153,0.0033173091091320108,0.011,0.0178075854385604,0.0056155844566923045,0.947802602609146,0.20973339031726745,11.231168913384607,1036.4098595673795,0.0952995804263267
