Time (hr),Plant Height (m),Leaf Area (m²),Number of Leaves (unitless),Spikelet Count (unitless),Fruit Biomass (kg)
19229,2.7117808476050813,0.5808172176158785,19.968666217987145,949.0926467173068,0.1398364208258073
19230,2.7117469839519037,0.5808111529877701,19.968569021582173,949.0958982005652,0.139862396589468
19231,2.711713110783468,0.5808050813323824,19.968471793976654,949.0991344263496,0.139888367970259
19232,2.711679228133238,0.5807990026654937,19.96837453556385,949.1023554118055,0.1399143349660842
19233,2.711645336033815,0.5807929170028184,19.96827724672524,949.1055611746808,0.1399402975748372
19234,2.711611434517421,0.5807868243600934,19.968179927837088,949.108751733136,0.1399662557944133
19235,2.7115775236161364,0.5807807247531205,19.968082579273727,949.1119271056492,0.1399922096227163
19236,2.711543603362019,0.5807746181977881,19.967985201409185,949.1150873109684,0.140018159057661
19237,2.711509673787165,0.5807685047100818,19.96788779461801,949.1182323680893,0.1400441040971753
19238,2.71147573492374,0.5807623843060902,19.967790359275693,949.1213622962408,0.1400700447392005
19239,2.711441786803993,0.5807562570020071,19.967692895758866,949.1244771148808,0.1400959809816922
19240,2.7114078294602635,0.5807501228141331,19.967595404445404,949.1275768436932,0.1401219128226203
19241,2.7113738629249875,0.5807439817588765,19.96749788571451,949.1306615025848,0.140147840259969
19242,2.711339887229181,0.5807378338524812,19.96740033992592,949.1337311122873,0.1401737632916978
19243,2.7113059024031907,0.5807316791111616,19.96730276743022,949.1367856940578,0.1401996819157608
19244,2.711271908477072,0.5807255175511704,19.967205168574,949.139825269532,0.1402255961301166
19245,2.7112379054807745,0.580719349188832,19.967107543702426,949.1428498606484,0.1402515059327329
19246,2.711203893444241,0.5807131740405597,19.967009893160547,949.1458594896116,0.1402774113215894
19247,2.711169872397452,0.5807069921228644,19.96691221729392,949.1488541788744,0.1403033122946786
19248,2.711135842370445,0.5807008034523585,19.966814516448935,949.1518339511272,0.140329208850007
19249,2.7111018033933365,0.5806946080457586,19.96671679097302,949.154798829295,0.1403551009855947
19250,2.7110677554963183,0.580688405919886,19.966619041214656,949.157748836534,0.1403809886994763
19251,2.711033698709668,0.5806821970916682,19.966521267523483,949.1606839962312,0.1404068719897005
19252,2.710999633061172,0.580675981577677,19.966423470215048,949.163604333023,0.1404327508542638
19253,2.710965558577402,0.5806697593943568,19.966325649588256,949.1665098722896,0.1404586252911433
19254,2.7109314752843523,0.58066353055814,19.966227805934107,949.1694006399048,0.1404844952983131
19255,2.7108973832077568,0.5806572950855033,19.966129939540043,949.17227666211,0.1405103608737528
19256,2.710863282373249,0.5806510529929967,19.966032050692142,949.17513796545,0.1405362220154517
19257,2.7108291728064438,0.5806448042972578,19.96593413967621,949.177984576743,0.1405620787214106
19258,2.71079505453297,0.5806385490150192,19.965836206778327,949.1808165230644,0.1405879309896431
19259,2.7107609275785016,0.5806322871631118,19.965738252285117,949.1836338317388,0.140613778818176
19260,2.7107267919687583,0.5806260187584669,19.96564027648388,949.1864365303376,0.14063962220505
19261,2.710692647729516,0.5806197438181173,19.965542279662696,949.1892246466756,0.140665461148319
19262,2.7106584948824257,0.5806134623584478,19.965444262053147,949.191998210466,0.1406912956459427
19263,2.7106243334470874,0.5806071743955662,19.9653462238587,949.194757252502,0.1407171256958395
19264,2.7105901634420797,0.5806008799454895,19.965248165268868,949.1975018042456,0.1407429512959136
19265,2.710555984885477,0.5805945790242361,19.965150086466306,949.2002318976251,0.1407687724440683
19266,2.7105217977951126,0.5805882716478725,19.96505198763033,949.202947564932,0.140794589138213
19267,2.7104876021887025,0.5805819578325369,19.964953868938704,949.2056488387694,0.1408204013762662
19268,2.7104533980839136,0.5805756375944496,19.96485573056853,949.2083357520276,0.1408462091561576
19269,2.710419185498393,0.5805693109499203,19.96475757269668,949.21100833787,0.1408720124758285
19270,2.710384964449787,0.5805629779153496,19.96465939550001,949.2136666297284,0.1408978113332326
19271,2.710350734955747,0.5805566385072318,19.9645611991555,949.2163106612988,0.140923605726336
19272,2.7103164970312643,0.5805502927416755,19.964462983803667,949.2189404675976,0.1409493956530483
19273,2.7102822506899926,0.5805439406346412,19.964364749566737,949.221556084438,0.1409751811112565
19274,2.710247995944909,0.5805375822020603,19.9642664965577,949.224157548168,0.1410009620988423
19275,2.7102137328086444,0.5805312174598938,19.964168224884816,949.2267448955396,0.1410267386136909
19276,2.7101794612936483,0.5805248464241619,19.964069934653907,949.2293181636428,0.1410525106536949
19277,2.710145181412272,0.5805184691109594,19.963971625969464,949.231877389873,0.1410782782167568
19278,2.7101108931768096,0.580512085536462,19.963873298935223,949.234422611915,0.1411040413007901
19279,2.710076596599517,0.5805056957169309,19.963774953654458,949.2369538677336,0.1411297999037194
19280,2.710042291692624,0.5804992996687136,19.96367659023008,949.2394711955712,0.1411555540234811
19281,2.7100079784683384,0.5804928974082454,19.963578208764748,949.241974633943,0.1411813036580236
19282,2.7099736569387765,0.5804864889520363,19.96347980935988,949.2444642216666,0.1412070488053051
19283,2.709939327115998,0.5804800743166776,19.96338139211617,949.2469399978464,0.1412327894632948
19284,2.7099049890120277,0.5804736535188452,19.96328295713384,949.2494020018662,0.1412585256299735
19285,2.7098706426388595,0.5804672265753007,19.96318450451276,949.2518502733836,0.1412842573033335
19286,2.7098362880084674,0.5804607935028925,19.963086034352514,949.25428485233,0.141309984481379
19287,2.7098019251328025,0.5804543543185555,19.962987546752423,949.2567057789076,0.1413357071621261
19288,2.709767554023795,0.5804479090393114,19.96288904181156,949.2591130935898,0.141361425343603
19289,2.709733174693356,0.5804414576822685,19.96279051962875,949.2615068371192,0.1413871390238494
19290,2.709698787153377,0.5804350002646214,19.96269198030259,949.2638870505076,0.1414128482009173
19291,2.7096643914157283,0.5804285368036505,19.96259342393142,949.266253775036,0.1414385528728704
19292,2.7096299874922245,0.5804220673167156,19.96249485061284,949.268607052266,0.1414642530377835
19293,2.709595575394641,0.5804155918212589,19.96239626044396,949.2709469240348,0.1414899486937427
19294,2.7095611551347245,0.5804091103348057,19.962297653521496,949.2732734324492,0.141515639838846
19295,2.7095267267241945,0.5804026228749652,19.962199029941853,949.275586619883,0.1415413264712027
19296,2.709492290174748,0.5803961294594308,19.96210038980114,949.2778865289764,0.1415670085889344
19297,2.709457845498058,0.580389630105979,19.962001733195184,949.2801732026333,0.1415926861901742
19298,2.709423392705776,0.5803831248324701,19.961903060219534,949.282446684021,0.1416183592730671
19299,2.709388931809531,0.5803766136568476,19.961804370969464,949.2847070165692,0.1416440278357698
19300,2.709354462820929,0.580370096597137,19.961705665539967,949.286954243968,0.1416696918764508
19301,2.709319985751553,0.5803635736714464,19.961606944025764,949.2891884101672,0.1416953513932905
19302,2.7092855006129457,0.5803570448979621,19.961508206521035,949.2914095593832,0.1417210063844804
19303,2.7092510074166176,0.5803505102949499,19.96140945311955,949.2936177360928,0.1417466568482235
19304,2.7092165061740503,0.5803439698807553,19.96131068391473,949.2958129850308,0.1417723027827344
19305,2.7091819968967,0.5803374236738037,19.96121189899967,949.2979953511884,0.1417979441862391
19306,2.7091474795959973,0.5803308716925996,19.96111309846715,949.3001648798094,0.1418235810569754
19307,2.709112954283348,0.5803243139557261,19.961014282409632,949.302321616391,0.1418492133931925
19308,2.7090784209701337,0.580317750481845,19.96091545091928,949.3044656066812,0.1418748411931512
19309,2.7090438796677105,0.5803111812896952,19.96081660408793,949.3065968966762,0.1419004644551237
19310,2.709009330387409,0.5803046063980929,19.96071774200714,949.3087155326202,0.1419260831773936
19311,2.7089747731405347,0.5802980258259306,19.960618864768115,949.3108215610029,0.1419516973582562
19312,2.708940207938332,0.58029143959217,19.96051997246126,949.3129150285722,0.141977306996017
19313,2.7089056347920004,0.5802848477158445,19.96042106517641,949.3149959823256,0.1420029120889922
19314,2.708871053712704,0.58027825021606,19.960322143002934,949.3170644695052,0.1420285126355094
19315,2.708836464711576,0.5802716471119951,19.96022320602982,949.3191205375928,0.1420541086339069
19316,2.708801867799721,0.5802650384229003,19.96012425434568,949.3211642343076,0.1420797000825343
19317,2.7087672629882142,0.5802584241680983,19.960025288038757,949.3231956076044,0.1421052869797523
19318,2.7087326502881037,0.5802518043669824,19.959926307196955,949.3252147056702,0.1421308693239325
19319,2.708698029710407,0.5802451790390162,19.95982731190783,949.3272215769232,0.1421564471134575
19320,2.7086634012661177,0.5802385482037326,19.95972830225857,949.3292162700092,0.1421820203467209
19321,2.708628764966198,0.580231911880733,19.95962927833601,949.3311988338006,0.1422075890221271
19322,2.7085941208215463,0.58022527008968,19.959530240226133,949.3331693174068,0.1422331531380903
19323,2.708559468843013,0.5802186228502995,19.959431188014303,949.3351277701668,0.1422587126930351
19324,2.708524809041413,0.5802119701823816,19.9593321217854,949.3370742416412,0.1422842676853963
19325,2.708490141427523,0.5802053121057803,19.959233041623847,949.3390087816092,0.1423098181136194
19326,2.7084554660120896,0.5801986486404132,19.959133947613672,949.3409314400652,0.14233536397616
19327,2.708420782805829,0.58019197980626,19.959034839838505,949.3428422672142,0.1423609052714845
19328,2.708386091819424,0.5801853056233627,19.95893571838157,949.3447413134714,0.1423864419980694
19329,2.7083513930635283,0.5801786261118234,19.95883658332572,949.3466286294572,0.1424119741544015
